"","date","state","net_approval","cases","deaths","Diff_date","Diff_growth"
"437","2020-04-19","connecticut",-0.274652901388394,17962,1127,0,8232
"438","2020-04-20","connecticut",-0.277322890708437,19815,1331,0,9709
"439","2020-04-21","connecticut",-0.276165895336419,20360,1423,0,9913
"440","2020-04-22","connecticut",-0.2750088999644,22422,1544,0,11544
"441","2020-04-23","connecticut",-0.273787271918113,23100,1639,0,11838
"442","2020-04-24","connecticut",-0.272630173564753,23921,1764,0,11666
"443","2020-04-25","connecticut",-0.271473075211393,24582,1862,0,11614
"444","2020-04-26","connecticut",-0.271473075211393,25269,1925,0,11828
"445","2020-04-27","connecticut",-0.271473075211393,25997,2019,0,12193
"446","2020-04-28","connecticut",-0.271473075211393,26312,2089,0,12073
"447","2020-04-29","connecticut",-0.271473075211393,26767,2168,0,12087
"448","2020-03-11","delaware",-0.174430978421519,1,0,0,-2
"449","2020-03-12","delaware",-0.173012119420633,4,0,0,-2
"450","2020-03-13","delaware",-0.17156877235508,4,0,0,-7
"451","2020-03-14","delaware",-0.170149871412102,4,0,0,-16
"452","2020-03-15","delaware",-0.168696423292935,7,0,0,-19
"453","2020-03-16","delaware",-0.167252948653522,8,0,0,-33
"454","2020-03-17","delaware",-0.166336575127849,16,0,0,-52
"455","2020-03-18","delaware",-0.165415311853384,26,0,0,-70
"456","2020-03-19","delaware",-0.164498965415312,30,0,0,-129
"457","2020-03-20","delaware",-0.163582618977239,39,0,0,-155
"458","2020-03-21","delaware",-0.162636712976648,45,0,0,-178
"459","2020-03-22","delaware",-0.163730416789832,56,0,0,-271
"460","2020-03-23","delaware",-0.164794561040497,87,0,0,-328
"461","2020-03-24","delaware",-0.165863608146856,104,0,0,-514
"462","2020-03-25","delaware",-0.166952409104345,119,0,0,-756
"463","2020-03-26","delaware",-0.16801655335501,143,1,0,-869
"464","2020-03-27","delaware",-0.169701448418563,165,2,0,-1126
"465","2020-03-28","delaware",-0.171356783919598,214,5,0,-1310
"466","2020-03-29","delaware",-0.173012119420633,232,6,0,-1761
"467","2020-03-30","delaware",-0.174697014484186,264,7,0,-2307
"468","2020-03-31","delaware",-0.17635234998522,319,10,0,-2809
"469","2020-04-01","delaware",-0.177180017735738,368,11,0,-3189
"470","2020-04-02","delaware",-0.177948566361218,393,12,0,-3431
"471","2020-04-03","delaware",-0.178776234111735,450,14,0,-4465
"472","2020-04-04","delaware",-0.179544782737216,593,14,0,-4683
"473","2020-04-05","delaware",-0.180372450487733,673,14,0,-5002
"474","2020-04-06","delaware",-0.181678441573798,783,15,0,-6123
"475","2020-04-07","delaware",-0.183008661207839,928,16,0,-6853
"476","2020-04-08","delaware",-0.184333431865208,1116,19,0,-7665
"477","2020-04-09","delaware",-0.185698660912235,1209,23,0,-8575
"478","2020-04-10","delaware",-0.187028880546277,1326,32,0,-9212
"479","2020-04-11","delaware",-0.185669100475923,1479,33,0,-10031
"480","2020-04-12","delaware",-0.184309320405569,1625,35,0,-10410
"481","2020-04-13","delaware",-0.182949540335215,1761,41,0,-11620
"482","2020-04-14","delaware",-0.181589760264862,1926,43,0,-12063
"483","2020-04-15","delaware",-0.180254212237659,2014,46,0,-12741
"484","2020-04-16","delaware",-0.182500738989063,2075,52,0,-13809
"485","2020-04-17","delaware",-0.184717706177949,2323,61,0,-14486
"486","2020-04-18","delaware",-0.186969759673653,2538,67,0,-15012
"487","2020-04-19","delaware",-0.189210759680757,2538,67,0,-15424
"488","2020-04-20","delaware",-0.191427726869642,2745,72,0,-17070
"489","2020-04-21","delaware",-0.190363582618977,2931,82,0,-17429
"490","2020-04-22","delaware",-0.189299438368312,3200,89,0,-19222
"491","2020-04-23","delaware",-0.188235294117647,3308,92,0,-19792
"492","2020-04-24","delaware",-0.187171149866982,3442,100,0,-20479
"493","2020-04-25","delaware",-0.186107005616317,3576,112,0,-21006
"494","2020-04-26","delaware",-0.186107005616317,4034,120,0,-21235
"495","2020-04-27","delaware",-0.186107005616317,4162,125,0,-21835
"496","2020-04-28","delaware",-0.186107005616317,4575,137,0,-21737
"497","2020-04-29","delaware",-0.186107005616317,4655,144,0,-22112
"498","2020-03-01","florida",-0.0414000088272939,2,0,0,-31
"499","2020-03-02","florida",-0.0421650409733564,2,0,0,-36
"500","2020-03-03","florida",-0.0429159923495659,3,0,0,-42
"501","2020-03-04","florida",-0.0436656809521708,3,0,0,-52
"502","2020-03-05","florida",-0.0444307130982331,4,0,0,2
"503","2020-03-06","florida",-0.0451816978078564,7,2,0,-1
"504","2020-03-07","florida",-0.0450185370446655,12,2,0,11
"505","2020-03-08","florida",-0.0448573656412294,13,2,0,12
"506","2020-03-09","florida",-0.0446808197613688,14,2,0,10
"507","2020-03-10","florida",-0.0445189860381633,23,2,0,19
"508","2020-03-11","florida",-0.0443578049139327,26,2,0,16
"509","2020-03-12","florida",-0.0432831648791396,46,2,0,36
"510","2020-03-13","florida",-0.0422085564644265,70,2,0,60
"511","2020-03-14","florida",-0.0411357952037664,70,3,0,54
"512","2020-03-15","florida",-0.0400612025716848,109,3,0,92
"513","2020-03-16","florida",-0.0390019272925218,141,4,0,119
"514","2020-03-17","florida",-0.0385164261229053,210,6,0,179
"515","2020-03-18","florida",-0.038030924953289,326,7,0,290
"516","2020-03-19","florida",-0.0375454237836725,434,8,0,395
"517","2020-03-20","florida",-0.0370599226140559,564,9,0,493
"518","2020-03-21","florida",-0.0365744214444396,764,11,0,687
"519","2020-03-22","florida",-0.0378255112549654,1000,13,0,902
"520","2020-03-23","florida",-0.0390607759191419,1222,18,0,1106
"521","2020-03-24","florida",-0.0402818849215106,1458,20,0,1321
"522","2020-03-25","florida",-0.0415330292776224,1971,23,0,1788
"523","2020-03-26","florida",-0.0427682393962132,2479,29,0,2248
"524","2020-03-27","florida",-0.0439746362419267,3199,46,0,2932
"525","2020-03-28","florida",-0.0451810330876402,4039,56,0,3735
"526","2020-03-29","florida",-0.0463881124025305,4944,60,0,4602
"527","2020-03-30","florida",-0.0476085389357225,5696,72,0,5295
"528","2020-03-31","florida",-0.0488149357814363,6744,85,0,6249
"529","2020-04-01","florida",-0.0487715168456673,7772,100,0,7186
"530","2020-04-02","florida",-0.0487420920994556,9000,144,0,8347
"531","2020-04-03","florida",-0.048697238528196,10260,169,0,9503
"532","2020-04-04","florida",-0.0486531020582307,11537,194,0,10635
"533","2020-04-05","florida",-0.0486236777449207,12342,220,0,11344
"534","2020-04-06","florida",-0.0492563004810874,13621,253,0,12524
"535","2020-04-07","florida",-0.0499043695748125,14739,295,0,13528
"536","2020-04-08","florida",-0.0505362581100764,15690,322,0,14250
"537","2020-04-09","florida",-0.0511843460350155,16819,370,0,15296
"538","2020-04-10","florida",-0.0518162157390651,17960,418,0,16300
"539","2020-04-11","florida",-0.050153004178191,18978,445,0,17200
"540","2020-04-12","florida",-0.0484912683350253,19855,460,0,17980
"541","2020-04-13","florida",-0.0468287946330052,21011,498,0,19056
"542","2020-04-14","florida",-0.0451669854347507,21620,570,0,19562
"543","2020-04-15","florida",-0.0435038472289652,22526,613,0,20329
"544","2020-04-16","florida",-0.0456076856306366,23332,667,0,20982
"545","2020-04-17","florida",-0.0476968118756529,24745,725,0,22269
"546","2020-04-18","florida",-0.0498153624339792,25484,747,0,22818
"547","2020-04-19","florida",-0.0519199646903045,26306,773,0,23513
"548","2020-04-20","florida",-0.0540222444535985,27050,822,0,24123
"549","2020-04-21","florida",-0.0532293658967193,27861,866,0,24763
"550","2020-04-22","florida",-0.0524341263185771,28301,926,0,25095
"551","2020-04-23","florida",-0.0516389101394692,29648,986,0,26287
"552","2020-04-24","florida",-0.0508459614535824,30525,1045,0,26997
"553","2020-04-25","florida",-0.05005075694046,30831,1054,0,27132
"554","2020-04-26","florida",-0.05005075694046,31520,1073,0,27679
"555","2020-04-27","florida",-0.05005075694046,32130,1087,0,28238
"556","2020-04-28","florida",-0.05005075694046,32838,1170,0,28844
"557","2020-04-29","florida",-0.05005075694046,33185,1216,0,29079
"558","2020-03-02","georgia",-0.0463655758886986,2,0,0,0
"559","2020-03-03","georgia",-0.0469064575257669,2,0,0,-1
"560","2020-03-04","georgia",-0.0474473391628354,2,0,0,-1
"561","2020-03-05","georgia",-0.0479882207999038,2,0,0,-2
"562","2020-03-06","georgia",-0.0484990534571352,3,0,0,-4
"563","2020-03-07","georgia",-0.048018269779741,7,0,0,-5
"564","2020-03-08","georgia",-0.047538914598233,11,0,0,-2
"565","2020-03-09","georgia",-0.0470552884615384,17,0,0,3
"566","2020-03-10","georgia",-0.0465759187475586,22,0,0,-1
"567","2020-03-11","georgia",-0.0460951350701644,31,0,0,5
"568","2020-03-12","georgia",-0.045343910574236,31,1,0,-15
"569","2020-03-13","georgia",-0.0446227350581448,41,1,0,-29
"570","2020-03-14","georgia",-0.0438414615823792,65,1,0,-5
"571","2020-03-15","georgia",-0.043120286066288,97,1,0,-12
"572","2020-03-16","georgia",-0.0423690615703596,118,1,0,-23
"573","2020-03-17","georgia",-0.0420685717719884,142,1,0,-68
"574","2020-03-18","georgia",-0.0417981309534541,193,3,0,-133
"575","2020-03-19","georgia",-0.0414988881543362,282,10,0,-152
"576","2020-03-20","georgia",-0.0411971513567113,482,14,0,-82
"577","2020-03-21","georgia",-0.0409254807692307,552,20,0,-212
"578","2020-03-22","georgia",-0.0418882778929657,620,25,0,-380
"579","2020-03-23","georgia",-0.0428185096153846,800,25,0,-422
"580","2020-03-24","georgia",-0.043781363622705,1098,39,0,-360
"581","2020-03-25","georgia",-0.0447115384615386,1393,47,0,-578
"582","2020-03-26","georgia",-0.0456744493524445,1649,56,0,-830
"583","2020-03-27","georgia",-0.0472970942636498,2211,64,0,-988
"584","2020-03-28","georgia",-0.048919739174855,2448,79,0,-1591
"585","2020-03-29","georgia",-0.0505724330658974,2687,83,0,-2257
"586","2020-03-30","georgia",-0.0521950779771028,3032,105,0,-2664
"587","2020-03-31","georgia",-0.0538193401045736,4126,126,0,-2618
"588","2020-04-01","georgia",-0.054719192283422,4741,154,0,-3031
"589","2020-04-02","georgia",-0.055620661678536,5444,176,0,-3556
"590","2020-04-03","georgia",-0.0565521800534871,5967,198,0,-4293
"591","2020-04-04","georgia",-0.0574536494486011,6383,208,0,-5154
"592","2020-04-05","georgia",-0.0583551188437153,6742,219,0,-5600
"593","2020-04-06","georgia",-0.0594669310976892,7558,294,0,-6063
"594","2020-04-07","georgia",-0.0606087923315003,9156,348,0,-5583
"595","2020-04-08","georgia",-0.0617206045854743,10204,370,0,-5486
"596","2020-04-09","georgia",-0.0628324168394483,10885,412,0,-5934
"597","2020-04-10","georgia",-0.0639442290934222,11859,425,0,-6101
"598","2020-04-11","georgia",-0.0630127107184711,12261,432,0,-6717
"599","2020-04-12","georgia",-0.0620811923435201,12103,438,0,-7752
"600","2020-04-13","georgia",-0.0611478365384616,13125,479,0,-7886
"601","2020-04-14","georgia",-0.0602163461538461,13913,517,0,-7707
"602","2020-04-15","georgia",-0.0592848557692308,14583,569,0,-7943
"603","2020-04-16","georgia",-0.0614501637669401,15644,611,0,-7688
"604","2020-04-17","georgia",-0.063643739295051,16658,661,0,-8087
"605","2020-04-18","georgia",-0.0658373148231617,17014,670,0,-8470
"606","2020-04-19","georgia",-0.0680008413714354,17619,682,0,-8687
"607","2020-04-20","georgia",-0.0701944168995462,18447,767,0,-8603
"608","2020-04-21","georgia",-0.0697716346153845,19189,810,0,-8672
"609","2020-04-22","georgia",-0.0693530454641065,20099,837,0,-8202
"610","2020-04-23","georgia",-0.0689624087262238,20905,871,0,-8743
"611","2020-04-24","georgia",-0.068571771988341,21575,889,0,-8950
"612","2020-04-25","georgia",-0.0681510862706211,22225,897,0,-8606
"613","2020-04-26","georgia",-0.0681510862706211,22459,907,0,-9061
"614","2020-04-27","georgia",-0.0681510862706211,23229,981,0,-8901
"615","2020-04-28","georgia",-0.0681510862706211,23800,1022,0,-9038
"616","2020-04-29","georgia",-0.0681510862706211,24300,1086,0,-8885
"617","2020-03-06","hawaii",-0.362569487337863,1,0,0,-2
"618","2020-03-07","hawaii",-0.362092200572744,1,0,0,-6
"619","2020-03-08","hawaii",-0.36158683811556,2,0,0,-9
"620","2020-03-09","hawaii",-0.361109551350441,2,0,0,-15
"621","2020-03-10","hawaii",-0.360642389870006,2,0,0,-20
"622","2020-03-11","hawaii",-0.360126902128137,2,0,0,-29
"623","2020-03-12","hawaii",-0.35918241289272,2,0,0,-29
"624","2020-03-13","hawaii",-0.358245830759728,2,0,0,-39
"625","2020-03-14","hawaii",-0.357319332921557,4,0,0,-61
"626","2020-03-15","hawaii",-0.356374764859477,7,0,0,4
"627","2020-03-16","hawaii",-0.355438261553147,10,0,0,7
"628","2020-03-17","hawaii",-0.355335935087177,14,0,0,11
"629","2020-03-18","hawaii",-0.355223629165848,16,0,0,8
"630","2020-03-19","hawaii",-0.355129428940423,26,0,0,14
"631","2020-03-20","hawaii",-0.35501712617216,37,0,0,23
"632","2020-03-21","hawaii",-0.354914787882191,48,0,0,33
"633","2020-03-22","hawaii",-0.35675781908024,56,0,0,29
"634","2020-03-23","hawaii",-0.358648959766404,77,0,0,48
"635","2020-03-24","hawaii",-0.360491886124993,97,0,0,65
"636","2020-03-25","hawaii",-0.362383131650616,96,0,0,64
"637","2020-03-26","hawaii",-0.364225953169746,106,0,0,57
"638","2020-03-27","hawaii",-0.36714582514459,120,0,0,67
"639","2020-03-28","hawaii",-0.370065697119434,150,0,0,93
"640","2020-03-29","hawaii",-0.373052194176938,173,0,0,115
"641","2020-03-30","hawaii",-0.37597214813151,199,0,0,139
"642","2020-03-31","hawaii",-0.378892102086083,224,1,0,85
"643","2020-04-01","hawaii",-0.380127467220709,256,1,0,109
"644","2020-04-02","hawaii",-0.381352125329889,283,2,0,131
"645","2020-04-03","hawaii",-0.382626273970295,317,3,0,163
"646","2020-04-04","hawaii",-0.383861639104922,349,3,0,126
"647","2020-04-05","hawaii",-0.385114268066708,372,3,0,107
"648","2020-04-06","hawaii",-0.386585057697167,385,5,0,119
"649","2020-04-07","hawaii",-0.388062215733618,408,5,0,134
"650","2020-04-08","hawaii",-0.389533088132072,433,5,0,24
"651","2020-04-09","hawaii",-0.390993065109358,440,6,0,-102
"652","2020-04-10","hawaii",-0.392481118566976,463,8,0,-114
"653","2020-04-11","hawaii",-0.391178617552923,484,8,0,-197
"654","2020-04-12","hawaii",-0.389870005896061,497,9,0,-219
"655","2020-04-13","hawaii",-0.388578487800769,502,9,0,-217
"656","2020-04-14","hawaii",-0.387276096355775,511,9,0,-210
"657","2020-04-15","hawaii",-0.385967375129854,524,9,0,-226
"658","2020-04-16","hawaii",-0.387708116910464,535,9,0,-255
"659","2020-04-17","hawaii",-0.389381773260711,547,9,0,-249
"660","2020-04-18","hawaii",-0.391105371030688,568,9,0,-237
"661","2020-04-19","hawaii",-0.392789959850633,574,10,0,-234
"662","2020-04-20","hawaii",-0.394502625150911,578,10,0,-233
"663","2020-04-21","hawaii",-0.393828789622933,580,12,0,-272
"664","2020-04-22","hawaii",-0.393115840305463,586,12,0,-325
"665","2020-04-23","hawaii",-0.392442023695884,590,12,0,-385
"666","2020-04-24","hawaii",-0.391751130078333,595,13,0,-398
"667","2020-04-25","hawaii",-0.391038239092594,597,14,0,-396
"668","2020-04-26","hawaii",-0.391038239092594,599,14,0,-394
"669","2020-04-27","hawaii",-0.391038239092594,600,16,0,-400
"670","2020-04-28","hawaii",-0.391038239092594,602,16,0,-399
"671","2020-04-29","hawaii",-0.391038239092594,605,16,0,-505
"672","2020-03-13","idaho",0.256398104265403,1,0,0,-1
"673","2020-03-14","idaho",0.257582938388626,5,0,0,1
"674","2020-03-15","idaho",0.258530805687204,5,0,0,-2
"675","2020-03-16","idaho",0.259952606635071,5,0,0,-5
"676","2020-03-17","idaho",0.26042654028436,9,0,0,-5
"677","2020-03-18","idaho",0.260900473933649,11,0,0,-5
"678","2020-03-19","idaho",0.261611374407583,23,0,0,-3
"679","2020-03-20","idaho",0.26226012793177,31,0,0,-6
"680","2020-03-21","idaho",0.26303317535545,42,0,0,-6
"681","2020-03-22","idaho",0.261611374407583,47,0,0,-9
"682","2020-03-23","idaho",0.259952606635071,50,0,0,-27
"683","2020-03-24","idaho",0.258530805687204,73,0,0,-24
"684","2020-03-25","idaho",0.257406968475942,123,0,0,27
"685","2020-03-26","idaho",0.255924170616114,189,3,0,83
"686","2020-03-27","idaho",0.254028436018957,233,4,0,113
"687","2020-03-28","idaho",0.252369668246445,262,5,0,112
"688","2020-03-29","idaho",0.250473933649289,310,6,0,137
"689","2020-03-30","idaho",0.248815165876777,415,7,0,216
"690","2020-03-31","idaho",0.246919431279621,526,9,0,302
"691","2020-04-01","idaho",0.246387112058754,669,9,0,413
"692","2020-04-02","idaho",0.245734597156398,892,9,0,609
"693","2020-04-03","idaho",0.245497630331754,1013,10,0,696
"694","2020-04-04","idaho",0.244844749940744,1077,10,0,728
"695","2020-04-05","idaho",0.244312796208531,1101,10,0,729
"696","2020-04-06","idaho",0.243364928909953,1170,13,0,785
"697","2020-04-07","idaho",0.241943127962085,1210,15,0,802
"698","2020-04-08","idaho",0.240758293838862,1232,19,0,799
"699","2020-04-09","idaho",0.239810426540284,1353,24,0,913
"700","2020-04-10","idaho",0.238625592417062,1400,25,0,937
"701","2020-04-11","idaho",0.23957345971564,1407,27,0,923
"702","2020-04-12","idaho",0.240815359089832,1426,27,0,929
"703","2020-04-13","idaho",0.241706161137441,1453,33,0,951
"704","2020-04-14","idaho",0.242654028436019,1464,39,0,953
"705","2020-04-15","idaho",0.243601895734597,1507,41,0,983
"706","2020-04-16","idaho",0.241175076995972,1528,41,0,993
"707","2020-04-17","idaho",0.238625592417062,1566,43,0,1019
"708","2020-04-18","idaho",0.236492890995261,1577,44,0,1009
"709","2020-04-19","idaho",0.233941692344157,1581,45,0,1007
"710","2020-04-20","idaho",0.231516587677725,1638,48,0,1060
"711","2020-04-21","idaho",0.231990521327014,1659,51,0,1079
"712","2020-04-22","idaho",0.232756577388007,1688,54,0,1102
"713","2020-04-23","idaho",0.233175355450237,1721,54,0,1131
"714","2020-04-24","idaho",0.233941692344157,1750,54,0,1155
"715","2020-04-25","idaho",0.234597156398104,1760,56,0,1163
"716","2020-04-26","idaho",0.234597156398104,1768,56,0,1169
"717","2020-04-27","idaho",0.234597156398104,1785,58,0,1185
"718","2020-04-28","idaho",0.234597156398104,1810,60,0,1208
"719","2020-04-29","idaho",0.234597156398104,1831,60,0,1226
"720","2020-01-24","illinois",-0.265095079396197,1,0,1,0
"721","2020-01-25","illinois",-0.264139384434425,1,0,0,0
"722","2020-01-26","illinois",-0.263208194471672,1,0,0,-1
"723","2020-01-27","illinois",-0.263943344442266,1,0,0,-1
"724","2020-01-28","illinois",-0.264709486117578,1,0,0,-1
"725","2020-01-29","illinois",-0.265462654381494,1,0,0,-1
"726","2020-01-30","illinois",-0.266197804352088,2,0,0,0
