"","date","state","net_approval","fips","cases","deaths","death_rate","delta_cases_date","delta_cases","cases_rate_percent_change","delta_death_date","delta_death","Death_rate_percent_change","delta_date","delta_approval_rate","approval_rate_percent_change"
"1240",2020-04-14,"nebraska",0.157562307954933,31,931,21,2.25563909774436,1,60,0.0644468313641246,1,2,0.0952380952380952,1,0.00122163548522858,0.00775334850755039
"1241",2020-04-15,"nebraska",0.158757255035848,31,995,22,2.21105527638191,1,64,0.064321608040201,1,1,0.0454545454545455,1,0.00119494708091511,0.00752688172043087
"1242",2020-04-16,"nebraska",0.156564794263275,31,1094,24,2.19378427787934,1,99,0.0904936014625228,1,2,0.0833333333333333,1,-0.00219246077257379,-0.0140035362540509
"1243",2020-04-17,"nebraska",0.154489586889723,31,1216,24,1.97368421052632,1,122,0.100328947368421,1,0,0,1,-0.00207520737355127,-0.013432668280954
"1244",2020-04-18,"nebraska",0.152441106179583,31,1348,28,2.07715133531157,1,132,0.0979228486646884,1,4,0.142857142857143,1,-0.00204848071013997,-0.0134378499440089
"1245",2020-04-19,"nebraska",0.150418302885436,31,1474,28,1.89959294436906,1,126,0.0854816824966079,1,0,0,1,-0.00202280329414734,-0.0134478534549614
"1246",2020-04-20,"nebraska",0.148344144759304,31,1648,33,2.00242718446602,1,174,0.105582524271845,1,5,0.151515151515152,1,-0.0020741581261326,-0.0139820693934232
"1247",2020-04-21,"nebraska",0.148881680040977,31,1727,38,2.20034742327736,1,79,0.0457440648523451,1,5,0.131578947368421,1,0.000537535281673052,0.00361048640454021
"1248",2020-04-22,"nebraska",0.149539091840219,31,1827,43,2.3535851122058,1,100,0.0547345374931582,1,5,0.116279069767442,1,0.000657411799241947,0.00439625378990791
"1249",2020-04-23,"nebraska",0.150221918743599,31,2191,47,2.14513920584208,1,364,0.166134185303514,1,4,0.0851063829787234,1,0.000682826903380007,0.00454545454545464
"1250",2020-04-24,"nebraska",0.150734038921134,31,2475,51,2.06060606060606,1,284,0.114747474747475,1,4,0.0784313725490196,1,0.000512120177534992,0.00339750849377121
"1251",2020-04-25,"nebraska",0.151416865824514,31,2900,53,1.82758620689655,1,425,0.146551724137931,1,2,0.0377358490566038,1,0.000682826903380007,0.00450958286358521
"1252",2020-04-26,"nebraska",0.151416865824514,31,3126,55,1.75943698016635,1,226,0.072296865003199,1,2,0.0363636363636364,1,0,0
"1253",2020-04-27,"nebraska",0.151416865824514,31,3487,55,1.57728706624606,1,361,0.103527387439059,1,0,0,1,0,0
"1254",2020-04-28,"nebraska",0.151416865824514,31,3613,57,1.57763631331304,1,126,0.0348740658732355,1,2,0.0350877192982456,1,0,0
"1255",2020-04-29,"nebraska",0.151416865824514,31,3876,68,1.75438596491228,1,263,0.0678534571723426,1,11,0.161764705882353,1,0,0
"1256",2020-03-05,"nevada",-0.159863142991977,32,2,0,0,NA,NA,NA,NA,NA,NA,-55,-0.311280008816491,-0.0354030104626444
"1257",2020-03-06,"nevada",-0.160806984426616,32,2,0,0,1,0,0,1,0,NA,1,-0.000943841434639048,0.00586940572267099
"1258",2020-03-07,"nevada",-0.160453043888627,32,2,0,0,1,0,0,1,0,NA,1,0.000353940537989705,-0.00220588235294172
"1259",2020-03-08,"nevada",-0.160099103350637,32,4,0,0,1,2,0.5,1,0,NA,1,0.00035394053798965,-0.00221075902726623
"1260",2020-03-09,"nevada",-0.159745162812647,32,4,0,0,1,0,0,1,0,NA,1,0.00035394053798965,-0.00221565731166933
"1261",2020-03-10,"nevada",-0.159254453226377,32,4,0,0,1,0,0,1,0,NA,1,0.000490709586270122,-0.00308129271319394
"1262",2020-03-11,"nevada",-0.158919301557338,32,7,0,0,1,3,0.428571428571429,1,0,NA,1,0.000335151669038913,-0.0021089424994609
"1263",2020-03-12,"nevada",-0.15773949976404,32,11,0,0,1,4,0.363636363636364,1,0,NA,1,0.0011798017932988,-0.00747943156320164
"1264",2020-03-13,"nevada",-0.156441717791411,32,19,0,0,1,8,0.421052631578947,1,0,NA,1,0.00129778197262848,-0.00829562594268398
"1265",2020-03-14,"nevada",-0.155143935818782,32,21,0,0,1,2,0.0952380952380952,1,0,NA,1,0.0012977819726287,-0.00836501901140749
"1266",2020-03-15,"nevada",-0.153846153846154,32,26,0,0,1,5,0.192307692307692,1,0,NA,1,0.0012977819726287,-0.00843558282208654
"1267",2020-03-16,"nevada",-0.152548371873525,32,45,1,2.22222222222222,1,19,0.422222222222222,1,1,1,1,0.00129778197262848,-0.00850734725444622
"1268",2020-03-17,"nevada",-0.152076451156206,32,55,1,1.81818181818182,1,10,0.181818181818182,1,0,0,1,0.000471920717319496,-0.00310318076027933
"1269",2020-03-18,"nevada",-0.151486550259556,32,82,1,1.21951219512195,1,27,0.329268292682927,1,0,0,1,0.000589900896649342,-0.0038940809968846
"1270",2020-03-19,"nevada",-0.150896649362907,32,99,1,1.01010101010101,1,17,0.171717171717172,1,0,0,1,0.000589900896649342,-0.00390930414386226
"1271",2020-03-20,"nevada",-0.150424728645588,32,165,2,1.21212121212121,1,66,0.4,1,1,0.5,1,0.000471920717319496,-0.00313725490196082
"1272",2020-03-21,"nevada",-0.149834827748938,32,165,2,1.21212121212121,1,0,0,1,0,0,1,0.000589900896649342,-0.00393700787401561
"1273",2020-03-22,"nevada",-0.151386430678466,32,190,2,1.05263157894737,1,25,0.131578947368421,1,0,0,1,-0.001551602929528,0.0102492866934916
"1274",2020-03-23,"nevada",-0.153020292590845,32,265,4,1.50943396226415,1,75,0.283018867924528,1,2,0.5,1,-0.00163386191237852,0.0106774198684043
"1275",2020-03-24,"nevada",-0.154554034922133,32,315,6,1.9047619047619,1,50,0.158730158730159,1,2,0.333333333333333,1,-0.00153374233128828,0.00992366412213699
"1276",2020-03-25,"nevada",-0.156087777253421,32,405,10,2.46913580246914,1,90,0.222222222222222,1,4,0.4,1,-0.00153374233128839,0.00982615268329584
"1277",2020-03-26,"nevada",-0.15762151958471,32,535,10,1.86915887850467,1,130,0.242990654205607,1,0,0,1,-0.00153374233128839,0.00973053892215598
"1278",2020-03-27,"nevada",-0.159509202453988,32,621,10,1.61030595813204,1,86,0.138486312399356,1,0,0,1,-0.00188768286927793,0.011834319526627
"1279",2020-03-28,"nevada",-0.16141592920354,32,738,14,1.8970189701897,1,117,0.158536585365854,1,4,0.285714285714286,1,-0.00190672674955217,0.0118125067269405
"1280",2020-03-29,"nevada",-0.163284568192544,32,920,15,1.6304347826087,1,182,0.197826086956522,1,1,0.0666666666666667,1,-0.00186863898900375,0.011444063634968
"1281",2020-03-30,"nevada",-0.165191740412979,32,1044,18,1.72413793103448,1,124,0.118773946360153,1,3,0.166666666666667,1,-0.00190717222043568,0.0115452032629946
"1282",2020-03-31,"nevada",-0.1670599339311,32,1113,26,2.33602875112309,1,69,0.0619946091644205,1,8,0.307692307692308,1,-0.00186819351812023,0.0111827741946236
"1283",2020-04-01,"nevada",-0.167649834827749,32,1279,32,2.50195465207193,1,166,0.129788897576231,1,6,0.1875,1,-0.000589900896649453,0.00351864883884642
"1284",2020-04-02,"nevada",-0.168239735724398,32,1458,38,2.60631001371742,1,179,0.122770919067215,1,6,0.157894736842105,1,-0.000589900896649231,0.00350631136044803
"1285",2020-04-03,"nevada",-0.168711656441718,32,1549,43,2.77598450613299,1,91,0.0587475790832795,1,5,0.116279069767442,1,-0.000471920717319607,0.00279720279720349
"1286",2020-04-04,"nevada",-0.169301557338367,32,1758,46,2.61660978384528,1,209,0.118885096700796,1,3,0.0652173913043478,1,-0.000589900896649398,0.00348432055749149
"1287",2020-04-05,"nevada",-0.169891458235017,32,1880,46,2.4468085106383,1,122,0.0648936170212766,1,0,0,1,-0.000589900896649398,0.00347222222222243
"1288",2020-04-06,"nevada",-0.170953279848985,32,1971,58,2.94266869609335,1,91,0.0461694571283612,1,12,0.206896551724138,1,-0.00106182161396878,0.00621118012422319
"1289",2020-04-07,"nevada",-0.171799410029499,32,2101,60,2.855782960495,1,130,0.0618752974773917,1,2,0.0333333333333333,1,-0.00084613018051316,0.00492510527462159
"1290",2020-04-08,"nevada",-0.172722982538934,32,2318,80,3.45125107851596,1,217,0.0936151855047455,1,20,0.25,1,-0.000923572509434978,0.00534713155052655
"1291",2020-04-09,"nevada",-0.173784804152902,32,2456,82,3.33876221498371,1,138,0.0561889250814332,1,2,0.024390243902439,1,-0.00106182161396867,0.00610997963340018
"1292",2020-04-10,"nevada",-0.174610665408211,32,2606,86,3.30007674597084,1,150,0.0575594781273983,1,4,0.0465116279069767,1,-0.000825861255309146,0.00472972972972995
"1293",2020-04-11,"nevada",-0.173076923076923,32,2720,111,4.08088235294118,1,114,0.0419117647058823,1,25,0.225225225225225,1,0.00153374233128822,-0.00886162235855418
"1294",2020-04-12,"nevada",-0.171543180745635,32,2860,113,3.95104895104895,1,140,0.048951048951049,1,2,0.0176991150442478,1,0.00153374233128833,-0.00894085281980737
"1295",2020-04-13,"nevada",-0.169773478055687,32,3036,114,3.75494071146245,1,176,0.0579710144927536,1,1,0.0087719298245614,1,0.00176970268994808,-0.0104239054899235
"1296",2020-04-14,"nevada",-0.168239735724398,32,3137,130,4.14408670704495,1,101,0.0321963659547338,1,16,0.123076923076923,1,0.00153374233128833,-0.00911640953716684
"1297",2020-04-15,"nevada",-0.16647003303445,32,3212,137,4.26525529265255,1,75,0.0233499377334994,1,7,0.0510948905109489,1,0.00176970268994814,-0.0106307583274277
"1298",2020-04-16,"nevada",-0.168239735724398,32,3321,142,4.27582053598314,1,109,0.0328214393255044,1,5,0.0352112676056338,1,-0.00176970268994808,0.0105189340813464
"1299",2020-04-17,"nevada",-0.170127418593676,32,3524,151,4.28490351872872,1,203,0.0576049943246311,1,9,0.0596026490066225,1,-0.00188768286927798,0.0110957004160889
"1300",2020-04-18,"nevada",-0.171897121283624,32,3626,155,4.27468284611142,1,102,0.0281301709873138,1,4,0.0258064516129032,1,-0.00176970268994814,0.010295126973233
"1301",2020-04-19,"nevada",-0.173666823973572,32,3741,158,4.22346966051858,1,115,0.0307404437316226,1,3,0.0189873417721519,1,-0.00176970268994792,0.0101902173913034
"1302",2020-04-20,"nevada",-0.17543652666352,32,3830,163,4.25587467362924,1,89,0.0232375979112272,1,5,0.0306748466257669,1,-0.00176970268994814,0.0100874243443177
"1303",2020-04-21,"nevada",-0.174138744690892,32,3937,163,4.14020828041656,1,107,0.0271780543561087,1,0,0,1,0.00129778197262859,-0.00745257452574519
"1304",2020-04-22,"nevada",-0.173076923076923,32,4081,187,4.5822102425876,1,144,0.0352854692477334,1,24,0.128342245989305,1,0.00106182161396884,-0.00613496932515329
"1305",2020-04-23,"nevada",-0.171779141104294,32,4208,195,4.63403041825095,1,127,0.030180608365019,1,8,0.041025641025641,1,0.00129778197262859,-0.00755494505494499
"1306",2020-04-24,"nevada",-0.170717319490326,32,4398,203,4.61573442473852,1,190,0.0432014552069122,1,8,0.0394088669950739,1,0.00106182161396884,-0.00621976503109874
"1307",2020-04-25,"nevada",-0.169557522123894,32,4539,206,4.53844459131967,1,141,0.0310641110376735,1,3,0.0145631067961165,1,0.00115979736643179,-0.00684014104419585
"1308",2020-04-26,"nevada",-0.169557522123894,32,4638,206,4.44156964208711,1,99,0.0213454075032342,1,0,0,1,0,0
"1309",2020-04-27,"nevada",-0.169557522123894,32,4708,219,4.65165675446049,1,70,0.0148683092608326,1,13,0.0593607305936073,1,0,0
"1310",2020-04-28,"nevada",-0.169557522123894,32,4812,225,4.67581047381546,1,104,0.0216126350789692,1,6,0.0266666666666667,1,0,0
"1311",2020-04-29,"nevada",-0.169557522123894,32,4934,237,4.80340494527767,1,122,0.0247263883259019,1,12,0.0506329113924051,1,0,0
"1312",2020-03-02,"new_hampshire",-0.110526315789474,33,1,0,0,NA,NA,NA,NA,NA,NA,-58,0.0590312063344202,0.00920848046267638
"1313",2020-03-03,"new_hampshire",-0.110964912280702,33,2,0,0,1,1,0.5,1,0,NA,1,-0.000438596491227961,0.00395256916995949
"1314",2020-03-04,"new_hampshire",-0.111647291072604,33,2,0,0,1,0,0,1,0,NA,1,-0.000682378791901861,0.00611191534829192
"1315",2020-03-05,"new_hampshire",-0.11208598376837,33,2,0,0,1,0,0,1,0,NA,1,-0.00043869269576674,0.00391389432485434
"1316",2020-03-06,"new_hampshire",-0.112524676464137,33,2,0,0,1,0,0,1,0,NA,1,-0.000438692695766629,0.00389863547758297
"1317",2020-03-07,"new_hampshire",-0.112061403508772,33,4,0,0,1,2,0.5,1,0,NA,1,0.000463272955364913,-0.00413409917116243
"1318",2020-03-08,"new_hampshire",-0.11142794472472,33,4,0,0,1,0,0,1,0,NA,1,0.000633458784051799,-0.0056849184970318
"1319",2020-03-09,"new_hampshire",-0.110964912280702,33,4,0,0,1,0,0,1,0,NA,1,0.000463032444018352,-0.00417278249945392
"1320",2020-03-10,"new_hampshire",-0.110331212985304,33,5,0,0,1,1,0.2,1,0,NA,1,0.000633699295398138,-0.00574360852429446
"1321",2020-03-11,"new_hampshire",-0.109868421052632,33,5,0,0,1,0,0,1,0,NA,1,0.000462791932672069,-0.00421223795006913
"1322",2020-03-12,"new_hampshire",-0.108357095854354,33,6,0,0,1,1,0.166666666666667,1,0,NA,1,0.00151132519827762,-0.0139476347751978
"1323",2020-03-13,"new_hampshire",-0.106602325071288,33,7,0,0,1,1,0.142857142857143,1,0,NA,1,0.00175477078306646,-0.0164609053497942
"1324",2020-03-14,"new_hampshire",-0.104628207940338,33,7,0,0,1,0,0,1,0,NA,1,0.00197411713094969,-0.0188679245283011
"1325",2020-03-15,"new_hampshire",-0.102873437157271,33,13,0,0,1,6,0.461538461538462,1,0,NA,1,0.00175477078306657,-0.0170575692963764
"1326",2020-03-16,"new_hampshire",-0.10109649122807,33,17,0,0,1,4,0.235294117647059,1,0,NA,1,0.00177694592920102,-0.0175767319678019
"1327",2020-03-17,"new_hampshire",-0.100460627330555,33,26,0,0,1,9,0.346153846153846,1,0,NA,1,0.000635863897515188,-0.00632948364360641
"1328",2020-03-18,"new_hampshire",-0.0995832419390218,33,39,0,0,1,13,0.333333333333333,1,0,NA,1,0.000877385391533259,-0.00881057268722494
"1329",2020-03-19,"new_hampshire",-0.0987058565474885,33,44,0,0,1,5,0.113636363636364,1,0,NA,1,0.000877385391533314,-0.00888888888888973
"1330",2020-03-20,"new_hampshire",-0.0978284711559553,33,55,0,0,1,11,0.2,1,0,NA,1,0.000877385391533148,-0.00896860986546999
"1331",2020-03-21,"new_hampshire",-0.0973897784601886,33,65,0,0,1,10,0.153846153846154,1,0,NA,1,0.000438692695766685,-0.00450450450450522
"1332",2020-03-22,"new_hampshire",-0.0984865101996051,33,78,0,0,1,13,0.166666666666667,1,0,NA,1,-0.00109673173941649,0.011135857461024
"1333",2020-03-23,"new_hampshire",-0.0998025882869051,33,101,1,0.99009900990099,1,23,0.227722772277228,1,1,1,1,-0.00131607808729994,0.0131868131868141
"1334",2020-03-24,"new_hampshire",-0.101338012722088,33,108,1,0.925925925925926,1,7,0.0648148148148148,1,0,0,1,-0.00153542443518312,0.0151515151515148
"1335",2020-03-25,"new_hampshire",-0.102654090809388,33,137,1,0.72992700729927,1,29,0.211678832116788,1,0,0,1,-0.00131607808729978,0.0128205128205121
"1336",2020-03-26,"new_hampshire",-0.104189515244571,33,158,1,0.632911392405063,1,21,0.132911392405063,1,0,0,1,-0.00153542443518323,0.0147368421052639
"1337",2020-03-27,"new_hampshire",-0.106382978723404,33,187,2,1.06951871657754,1,29,0.155080213903743,1,1,0.5,1,-0.00219346347883298,0.02061855670103
"1338",2020-03-28,"new_hampshire",-0.108357095854354,33,214,2,0.934579439252336,1,27,0.126168224299065,1,0,0,1,-0.0019741171309498,0.0182186234817817
"1339",2020-03-29,"new_hampshire",-0.110550559333187,33,258,3,1.16279069767442,1,44,0.170542635658915,1,1,0.333333333333333,1,-0.00219346347883309,0.01984126984127
"1340",2020-03-30,"new_hampshire",-0.112719298245614,33,314,3,0.955414012738854,1,56,0.178343949044586,1,0,0,1,-0.00216873891242703,0.0192401740090802
"1341",2020-03-31,"new_hampshire",-0.115156832638736,33,367,3,0.817438692098093,1,53,0.14441416893733,1,0,0,1,-0.00243753439312233,0.021167084377609
"1342",2020-04-01,"new_hampshire",-0.116008771929825,33,415,4,0.963855421686747,1,48,0.11566265060241,1,1,0.25,1,-0.000851939291088122,0.0073437488986046
"1343",2020-04-02,"new_hampshire",-0.117130949769686,33,479,5,1.04384133611691,1,64,0.133611691022964,1,1,0.2,1,-0.00112217783986174,0.00958054077140386
"1344",2020-04-03,"new_hampshire",-0.117982456140351,33,540,7,1.2962962962963,1,61,0.112962962962963,1,2,0.285714285714286,1,-0.000851506370664445,0.0072172287178994
"1345",2020-04-04,"new_hampshire",-0.119078947368421,33,621,9,1.44927536231884,1,81,0.130434782608696,1,2,0.222222222222222,1,-0.00109649122807026,0.0092081031307558
"1346",2020-04-05,"new_hampshire",-0.119763105944286,33,669,9,1.34529147982063,1,48,0.0717488789237668,1,0,0,1,-0.000684158575865013,0.00571259880470438
"1347",2020-04-06,"new_hampshire",-0.121079184031586,33,715,9,1.25874125874126,1,46,0.0643356643356643,1,0,0,1,-0.00131607808729978,0.0108695652173907
"1348",2020-04-07,"new_hampshire",-0.121929824561404,33,747,13,1.74029451137885,1,32,0.0428380187416332,1,4,0.307692307692308,1,-0.000850640529817759,0.00697647628771399
"1349",2020-04-08,"new_hampshire",-0.123053301162536,33,788,18,2.28426395939086,1,41,0.0520304568527919,1,5,0.277777777777778,1,-0.00112347660113199,0.00912999968727406
"1350",2020-04-09,"new_hampshire",-0.12390350877193,33,819,21,2.56410256410256,1,31,0.0378510378510378,1,3,0.142857142857143,1,-0.000850207609394249,0.00686185256431465
"1351",2020-04-10,"new_hampshire",-0.125027418293485,33,885,22,2.48587570621469,1,66,0.0745762711864407,1,1,0.0454545454545455,1,-0.00112390952155561,0.00898930440135444
"1352",2020-04-11,"new_hampshire",-0.123519087319,33,929,23,2.47578040904198,1,44,0.0473627556512379,1,1,0.0434782608695652,1,0.00150833097448583,-0.0122113189728355
"1353",2020-04-12,"new_hampshire",-0.121929824561403,33,985,23,2.33502538071066,1,56,0.0568527918781726,1,0,0,1,0.00158926275759608,-0.0130342413212916
"1354",2020-04-13,"new_hampshire",-0.120421144987936,33,1020,23,2.25490196078431,1,35,0.0343137254901961,1,0,0,1,0.00150867957346762,-0.0125283609752985
"1355",2020-04-14,"new_hampshire",-0.11866637420487,33,1091,27,2.47479376718607,1,71,0.0650779101741522,1,4,0.148148148148148,1,0.00175477078306635,-0.0147874306839177
"1356",2020-04-15,"new_hampshire",-0.117130949769686,33,1139,32,2.80948200175593,1,48,0.0421422300263389,1,5,0.15625,1,0.00153542443518323,-0.0131086142322104
"1357",2020-04-16,"new_hampshire",-0.119763105944286,33,1211,34,2.80759702725021,1,72,0.0594549958711808,1,2,0.0588235294117647,1,-0.00263215617459972,0.0219780219780222
"1358",2020-04-17,"new_hampshire",-0.122614608466769,33,1287,37,2.87490287490287,1,76,0.0590520590520591,1,3,0.0810810810810811,1,-0.00285150252248295,0.023255813953488
"1359",2020-04-18,"new_hampshire",-0.125246764641369,33,1342,38,2.83159463487332,1,55,0.040983606557377,1,1,0.0263157894736842,1,-0.00263215617459972,0.0210157618213662
"1360",2020-04-19,"new_hampshire",-0.127878920815968,33,1392,41,2.94540229885057,1,50,0.0359195402298851,1,3,0.0731707317073171,1,-0.00263215617459972,0.0205831903945114
"1361",2020-04-20,"new_hampshire",-0.130482456140351,33,1447,42,2.90255701451279,1,55,0.0380096751900484,1,1,0.0238095238095238,1,-0.00260353532438251,0.0199531446708979
"1362",2020-04-21,"new_hampshire",-0.129605263157895,33,1491,42,2.8169014084507,1,44,0.0295103957075788,1,0,0,1,0.000877192982456143,-0.00676818950930628
"1363",2020-04-22,"new_hampshire",-0.128784554629223,33,1588,48,3.02267002518892,1,97,0.0610831234256927,1,6,0.125,1,0.000820708528671443,-0.00637272482740109
"1364",2020-04-23,"new_hampshire",-0.127878920815968,33,1670,51,3.05389221556886,1,82,0.0491017964071856,1,3,0.0588235294117647,1,0.00090563381325498,-0.00708196321548792
"1365",2020-04-24,"new_hampshire",-0.127001535424435,33,1720,53,3.08139534883721,1,50,0.0290697674418605,1,2,0.0377358490566038,1,0.000877385391533148,-0.00690846286701143
"1366",2020-04-25,"new_hampshire",-0.125904803685019,33,1793,60,3.34634690462911,1,73,0.0407138873396542,1,7,0.116666666666667,1,0.0010967317394166,-0.00871080139372872
"1367",2020-04-26,"new_hampshire",-0.125904803685019,33,1864,60,3.21888412017167,1,71,0.0380901287553648,1,0,0,1,0,0
"1368",2020-04-27,"new_hampshire",-0.125904803685019,33,1938,60,3.09597523219814,1,74,0.0381836945304438,1,0,0,1,0,0
"1369",2020-04-28,"new_hampshire",-0.125904803685019,33,2010,60,2.98507462686567,1,72,0.0358208955223881,1,0,0,1,0,0
"1370",2020-04-29,"new_hampshire",-0.125904803685019,33,2054,66,3.21324245374878,1,44,0.0214216163583252,1,6,0.0909090909090909,1,0,0
"1371",2020-03-04,"new_jersey",-0.252846164792942,34,1,0,0,NA,NA,NA,NA,NA,NA,-56,-0.126941361107923,-0.00896517462165445
"1372",2020-03-05,"new_jersey",-0.253450974811442,34,2,0,0,1,1,0.5,1,0,NA,1,-0.00060481001849999,0.00238629983155499
"1373",2020-03-06,"new_jersey",-0.25402020777003,34,4,0,0,1,2,0.5,1,0,NA,1,-0.00056923295858835,0.00224089635854361
"1374",2020-03-07,"new_jersey",-0.253780197103924,34,4,0,0,1,0,0,1,0,NA,1,0.000240010666105739,-0.000945742295280248
"1375",2020-03-08,"new_jersey",-0.253522128931265,34,6,0,0,1,2,0.333333333333333,1,0,NA,1,0.000258068172658943,-0.00101793154604232
"1376",2020-03-09,"new_jersey",-0.253282100544348,34,11,0,0,1,5,0.454545454545455,1,0,NA,1,0.000240028386916724,-0.000947672126853261
"1377",2020-03-10,"new_jersey",-0.253015048560959,34,15,1,6.66666666666667,1,4,0.266666666666667,1,1,1,1,0.000267051983389388,-0.00105547865594661
"1378",2020-03-11,"new_jersey",-0.252775010673118,34,23,1,4.34782608695652,1,8,0.347826086956522,1,0,0,1,0.000240037887841105,-0.000949610830603486
"1379",2020-03-12,"new_jersey",-0.251351928276647,34,29,1,3.44827586206897,1,6,0.206896551724138,1,0,0,1,0.00142308239647065,-0.00566171266808169
"1380",2020-03-13,"new_jersey",-0.249928845880176,34,50,1,2,1,21,0.42,1,0,0,1,0.00142308239647082,-0.0056939501779362
"1381",2020-03-14,"new_jersey",-0.248496922693799,34,75,2,2.66666666666667,1,25,0.333333333333333,1,1,0.5,1,0.0014319231863773,-0.00576233770162915
"1382",2020-03-15,"new_jersey",-0.247091471875334,34,98,2,2.04081632653061,1,23,0.23469387755102,1,0,0,1,0.00140545081846566,-0.00568797784803661
"1383",2020-03-16,"new_jersey",-0.245668338847974,34,176,3,1.70454545454545,1,78,0.443181818181818,1,1,0.333333333333333,1,0.00142313302735969,-0.00579290369297593
"1384",2020-03-17,"new_jersey",-0.24477017219297,34,268,3,1.11940298507463,1,92,0.343283582089552,1,0,0,1,0.000898166655003807,-0.00366942853762311
"1385",2020-03-18,"new_jersey",-0.243951899814999,34,427,5,1.17096018735363,1,159,0.372365339578454,1,2,0.4,1,0.00081827237797083,-0.00335423654659532
"1386",2020-03-19,"new_jersey",-0.243062473317205,34,735,9,1.22448979591837,1,308,0.419047619047619,1,4,0.444444444444444,1,0.000889426497794166,-0.00365925058547986
"1387",2020-03-20,"new_jersey",-0.242173046819411,34,896,11,1.22767857142857,1,161,0.1796875,1,2,0.181818181818182,1,0.000889426497794166,-0.00367268987806646
"1388",2020-03-21,"new_jersey",-0.241319197381528,34,1336,16,1.19760479041916,1,440,0.329341317365269,1,5,0.3125,1,0.000853849437882526,-0.00353825740822675
"1389",2020-03-22,"new_jersey",-0.242386509178881,34,1914,20,1.04493207941484,1,578,0.301985370950888,1,4,0.2,1,-0.00106731179735303,0.00440334654337282
"1390",2020-03-23,"new_jersey",-0.243524975096058,34,2844,27,0.949367088607595,1,930,0.327004219409283,1,7,0.259259259259259,1,-0.00113846591717659,0.0046749452154857
"1391",2020-03-24,"new_jersey",-0.244636567403138,34,3675,44,1.19727891156463,1,831,0.226122448979592,1,17,0.386363636363636,1,-0.00111159230708002,0.0045438517997525
"1392",2020-03-25,"new_jersey",-0.245703917173658,34,4402,62,1.40845070422535,1,727,0.165152203543844,1,18,0.290322580645161,1,-0.00106734977051975,0.00434404865334474
"1393",2020-03-26,"new_jersey",-0.246833641667853,34,6876,81,1.17801047120419,1,2474,0.359802210587551,1,19,0.234567901234568,1,-0.00112972449419479,0.00457686596754501
"1394",2020-03-27,"new_jersey",-0.248256724064323,34,8825,108,1.22379603399433,1,1949,0.220849858356941,1,27,0.25,1,-0.00142308239647071,0.00573230151905972
"1395",2020-03-28,"new_jersey",-0.249750960580618,34,11124,140,1.25854009349155,1,2299,0.206670262495505,1,32,0.228571428571429,1,-0.00149423651629438,0.00598290598290632
"1396",2020-03-29,"new_jersey",-0.251209620037,34,13386,161,1.20274914089347,1,2262,0.168982519049753,1,21,0.130434782608696,1,-0.00145865945638252,0.00580654298258034
"1397",2020-03-30,"new_jersey",-0.252703856553294,34,16636,199,1.19620100985814,1,3250,0.195359461408993,1,38,0.190954773869347,1,-0.00149423651629432,0.00591299450936236
"1398",2020-03-31,"new_jersey",-0.254171558686448,34,18696,267,1.42811296534018,1,2060,0.110183996576808,1,68,0.254681647940075,1,-0.00146770213315384,0.00577445462717733
"1399",2020-04-01,"new_jersey",-0.254705233571708,34,22255,355,1.59514715794204,1,3559,0.159919119299034,1,88,0.247887323943662,1,-0.000533674885259794,0.00209526470177358
"1400",2020-04-02,"new_jersey",-0.255238908456968,34,25590,539,2.10629152012505,1,3335,0.13032434544744,1,184,0.341372912801484,1,-0.000533674885259849,0.00209088374686348
"1401",2020-04-03,"new_jersey",-0.255754384716639,34,29895,647,2.16424151195852,1,4305,0.144004014049172,1,108,0.166924265842349,1,-0.000515476259670855,0.00201551289234776
"1402",2020-04-04,"new_jersey",-0.256297139604383,34,34124,847,2.48212401828625,1,4229,0.123930371585981,1,200,0.236127508854782,1,-0.000542754887744301,0.00211767828771749
"1403",2020-04-05,"new_jersey",-0.25683079550306,34,37505,917,2.44500733235569,1,3381,0.0901479802692974,1,70,0.0763358778625954,1,-0.000533655898676544,0.00207785011774488
"1404",2020-04-06,"new_jersey",-0.257826953180589,34,41090,1005,2.44585057191531,1,3585,0.0872475054757849,1,88,0.0875621890547264,1,-0.000996157677529474,0.00386366772457548
"1405",2020-04-07,"new_jersey",-0.258867897676735,34,44416,1232,2.77377521613833,1,3326,0.0748829250720461,1,227,0.184253246753247,1,-0.00104094449614617,0.00402114169230076
"1406",2020-04-08,"new_jersey",-0.25985484559556,34,47437,1504,3.17052090140608,1,3021,0.0636844657124186,1,272,0.180851063829787,1,-0.00098694791882481,0.00379807394610183
"1407",2020-04-09,"new_jersey",-0.260851003273089,34,51027,1700,3.33156956121269,1,3590,0.0703549101456092,1,196,0.115294117647059,1,-0.000996157677529363,0.00381887615930106
"1408",2020-04-10,"new_jersey",-0.261892055359875,34,54588,1932,3.53923939327325,1,3561,0.065234117388437,1,232,0.12008281573499,1,-0.00104105208678523,0.00397511900601447
"1409",2020-04-11,"new_jersey",-0.260495232673972,34,58151,2183,3.75401970731372,1,3563,0.061271517256797,1,251,0.114979386165827,1,0.00139682268590291,-0.00536218137877069
"1410",2020-04-12,"new_jersey",-0.259116945956523,34,61850,2350,3.79951495553759,1,3699,0.0598059822150364,1,167,0.071063829787234,1,0.00137828671744855,-0.00531916857988829
